kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
autograd::engine::evaluate_function: SelectBackward0,2069.8659999999218,27.678000001236796,1034.9329999999609,2
SelectBackward0,2042.187999998685,31.60299999732524,1021.0939999993425,2
aten::select_backward,2010.5850000013597,64.69900000048801,1005.2925000006799,2
aten::zeros,20613.128000003286,1482.0319999991916,2576.6410000004107,8
autograd::engine::evaluate_function: SliceBackward0,3968.013000000734,30.612000001128763,1984.006500000367,2
SliceBackward0,3937.400999999605,17.75999999884516,1968.7004999998026,2
aten::slice_backward,3919.64100000076,1555.3609999977052,1959.82050000038,2
autograd::engine::evaluate_function: NativeLayerNormBackward0,39667.475000001024,1503.7659999956377,1525.6721153846547,26
NativeLayerNormBackward0,38163.70900000539,671.3170000072569,1467.8349615386687,26
aten::native_layer_norm_backward,37492.39199999813,36908.41399998497,1442.015076923005,26
autograd::engine::evaluate_function: AddBackward0,11208.866000007372,277.3900000071153,431.1102307695143,26
AddBackward0,78.60999999986961,78.60999999986961,3.0234615384565235,26
autograd::engine::evaluate_function: GeluBackward0,62509.489000004716,677.5489999987185,5209.124083333726,12
GeluBackward0,61831.940000006,268.117000002414,5152.661666667166,12
aten::gelu_backward,61563.823000003584,61563.823000003584,5130.318583333632,12
aten::add_,23961.356000010855,21888.94400004018,93.5990468750424,256
autograd::engine::evaluate_function: ViewBackward0,9719.733999993652,344.8209999995306,161.99556666656088,60
ViewBackward0,9374.912999994121,337.20499999728054,156.24854999990202,60
autograd::engine::evaluate_function: CloneBackward0,230.85700000915676,197.20500000659376,4.8095208335240995,48
CloneBackward0,33.652000002563,33.652000002563,0.7010833333867291,48
autograd::engine::evaluate_function: TransposeBackward0,4001.7560000009835,304.869000014849,66.69593333334973,60
TransposeBackward0,3696.8869999861345,2401.627999989316,61.61478333310224,60
autograd::engine::evaluate_function: UnsafeViewBackward0,10288.085000007413,445.4019999941811,171.4680833334569,60
UnsafeViewBackward0,9842.683000013232,497.4320000158623,164.0447166668872,60
autograd::engine::evaluate_function: BmmBackward0,113616.76399999857,671.7439999990165,4734.031833333273,24
