kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
IPEXLinearOp::forward,6781432.313999999,772.0220000007976,89229.37255263157,76
IPEXLinearOp::_forward,6780660.291999998,204.0149999957648,89219.21436842102,76
aten::transpose,3423.764999986248,2654.923999991908,20.37955357134671,168
aten::scaled_dot_product_attention,445323.8220000018,7643.368999999599,37110.31850000015,12
aten::_scaled_dot_product_attention_math,437680.4530000022,1774.550999995845,36473.37108333351,12
aten::matmul,172884.73700000433,4778.486000003351,7203.530708333514,24
aten::expand,944.9950000020908,748.7709999959916,19.687395833376893,48
aten::clone,110708.99000000663,1719.7179999958607,1107.0899000000663,100
aten::_unsafe_view,2075.569000000076,2075.569000000076,21.620510416667457,96
aten::bmm,192144.4509999904,192071.3069999967,2668.672930555422,72
aten::_safe_softmax,85900.15100000263,1100.2930000055349,7158.345916666886,12
aten::softmax,42026.6259999997,2013.4150000012014,3502.2188333333083,12
aten::_softmax,40013.2109999985,40013.2109999985,3334.4342499998747,12
aten::isneginf,11084.9669999982,11084.9669999982,923.7472499998499,12
aten::where,11168.062999999733,11168.062999999733,930.6719166666444,12
aten::contiguous,13825.934000003908,120.74600000161445,493.78335714299675,28
aten::gelu,56389.25800000073,56389.25800000073,4699.104833333394,12
aten::relu,104.56600000010803,39.403000000398606,52.28300000005402,2
aten::clamp_min,65.16299999970943,65.16299999970943,32.581499999854714,2
aten::cross_entropy_loss,3447.8740000007674,1777.235000000801,1723.9370000003837,2
aten::log_softmax,117.42999999877065,33.14699999708682,58.71499999938533,2
aten::_log_softmax,81.86200000019744,81.86200000019744,40.93100000009872,2
aten::nll_loss_nd,1553.2090000011958,668.1260000015609,776.6045000005979,2
aten::nll_loss,885.0829999996349,837.3839999991469,442.54149999981746,2
aten::nll_loss_forward,47.69900000048801,47.69900000048801,23.849500000244007,2
aten::ones_like,69.01800000015646,13.623999998439103,34.50900000007823,2
autograd::engine::evaluate_function: NllLossBackward0,5171.26099999994,42.2289999993518,2585.63049999997,2
NllLossBackward0,5129.032000000589,3371.158000001684,2564.5160000002943,2
aten::nll_loss_backward,1757.8739999989048,1752.8209999981336,878.9369999994524,2
aten::zero_,102732.5119999852,462.39299999317154,421.034885245841,244
autograd::engine::evaluate_function: LogSoftmaxBackward0,1895.7929999986663,49.099999997764826,947.8964999993332,2
LogSoftmaxBackward0,1846.6930000009015,38.23000000277534,923.3465000004508,2
aten::_log_softmax_backward_data,1808.4629999981262,1808.4629999981262,904.2314999990631,2
autograd::engine::evaluate_function: ToCopyBackward0,24629.419999991544,558.5949999913573,492.58839999983087,50
ToCopyBackward0,24070.825000000186,284.0889999959618,481.41650000000374,50
autograd::engine::evaluate_function: torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,13337045.671000013,5083.523000017274,175487.44303947384,76
torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,13310813.563000007,874.5170000148937,175142.2837236843,76
IPEXLinearOp::backward,13309939.04599999,2143.772999991197,175130.77692105251,76
torch_ipex::linear_backward,13307795.273,13291465.920999989,175102.56938157894,76
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4414.771999992896,1069.2059999881312,21.22486538458123,208
torch::autograd::AccumulateGrad,3345.5660000047646,1274.886000040453,16.08445192309983,208
aten::detach,2070.6799999643117,489.58399997558445,9.95519230752073,208
detach,1581.0959999887273,1581.0959999887273,7.6014230768688815,208
autograd::engine::evaluate_function: MulBackward0,18745.810999994632,396.6169999949634,669.4932499998083,28
MulBackward0,18349.19399999967,322.4049999974668,655.3283571428453,28
autograd::engine::evaluate_function: ReluBackward0,13488.021000000648,45.764000000432134,6744.010500000324,2
ReluBackward0,13442.257000000216,38.26399999950081,6721.128500000108,2
aten::threshold_backward,13403.993000000715,13403.993000000715,6701.996500000358,2
autograd::engine::evaluate_function: SelectBackward0,2041.4419999993406,21.88999999826774,1020.7209999996703,2
SelectBackward0,2019.5520000010729,25.33000000100583,1009.7760000005364,2
aten::select_backward,1994.222000000067,40.93600000021979,997.1110000000335,2
aten::zeros,24125.48700000206,1490.5770000023767,3015.6858750002575,8
autograd::engine::evaluate_function: SliceBackward0,3773.5550000001676,31.838000000454485,1886.7775000000838,2
SliceBackward0,3741.716999999713,18.360000000800937,1870.8584999998566,2
aten::slice_backward,3723.356999998912,1613.2000000001863,1861.678499999456,2
autograd::engine::evaluate_function: NativeLayerNormBackward0,41402.10599999782,1647.4349999949336,1592.3886923076084,26
NativeLayerNormBackward0,39754.67100000288,664.2990000071004,1529.0258076924185,26
aten::native_layer_norm_backward,39090.37199999578,38520.23699999601,1503.475846153684,26
autograd::engine::evaluate_function: AddBackward0,13280.7639999995,277.5240000076592,510.7986153845962,26
AddBackward0,77.38899999391288,77.38899999391288,2.97649999976588,26
autograd::engine::evaluate_function: GeluBackward0,63346.23599999305,738.2599999913946,5278.852999999421,12
GeluBackward0,62607.976000001654,289.4699999978766,5217.331333333471,12
aten::gelu_backward,62318.50600000378,62318.50600000378,5193.208833333648,12
aten::add_,24978.750999986194,22656.996999966912,97.57324609369607,256
autograd::engine::evaluate_function: ViewBackward0,10183.79999999702,394.5189999965951,169.72999999995034,60
ViewBackward0,9789.281000000425,412.67500001192093,163.15468333334042,60
autograd::engine::evaluate_function: CloneBackward0,215.82300000078976,183.9750000005588,4.496312500016454,48
CloneBackward0,31.848000000230968,31.848000000230968,0.6635000000048118,48
autograd::engine::evaluate_function: TransposeBackward0,3165.591999991797,282.13199999090284,52.75986666652995,60
TransposeBackward0,2883.460000000894,1690.177000015974,48.05766666668157,60
autograd::engine::evaluate_function: UnsafeViewBackward0,10869.923000000417,417.136000004597,181.1653833333403,60
UnsafeViewBackward0,10452.78699999582,452.7699999809265,174.21311666659702,60
autograd::engine::evaluate_function: BmmBackward0,110494.99699999858,691.402999999933,4603.958208333274,24
BmmBackward0,109803.59399999864,1232.176999998279,4575.149749999943,24
autograd::engine::evaluate_function: ExpandBackward0,234.42399999685585,184.1449999930337,4.88383333326783,48
ExpandBackward0,50.27900000382215,50.27900000382215,1.0474791667462948,48
autograd::engine::evaluate_function: SafeSoftmaxBackward0,11460.057999999262,240.52499999850988,955.0048333332719,12
SafeSoftmaxBackward0,11219.533000000753,417.6869999989867,934.961083333396,12
aten::_softmax_backward_data,10801.846000001766,10801.846000001766,900.1538333334805,12
autograd::engine::evaluate_function: MulBackward1,20865.77099999599,331.90500000678,869.407124999833,24
MulBackward1,20533.86599998921,152.53599999006838,855.5777499995505,24
aten::_reshape_alias,94.53799999412149,94.53799999412149,7.878166666176791,12
aten::sum,12925.850999997929,19.93299999833107,6462.925499998964,2
torch_ipex::sum_out_cpu,12905.917999999598,12794.340999992564,6452.958999999799,2
autograd::engine::evaluate_function: EmbeddingBackward0,23050.708999997005,112.00799999758601,5762.677249999251,4
EmbeddingBackward0,22938.70099999942,44.2430000025779,5734.675249999855,4
aten::embedding_backward,22894.45799999684,27.94399999640882,5723.61449999921,4
aten::embedding_dense_backward,22866.514000000432,2121.522999998182,5716.628500000108,4
aten::lift_fresh,22.58899999037385,22.58899999037385,0.21720192298436394,104
aten::detach_,253.74500000104308,195.1069999858737,2.4398557692407987,104
detach_,58.63800001516938,58.63800001516938,0.5638269232227825,104
aten::zeros_like,82452.23700000905,598.0320000071079,396.40498557696657,208
torch_ipex::adam_fused_step,106269.30699998699,106269.30699998699,510.91012980762974,208
