kernel,cpu_time_total_us,self_cpu_time_total_us,cuda_time_total_us,self_cuda_time_total_us,calls,batch_size
aten::addmm,2990810.966000014,2657967.1770000295,0,0,776,16
aten::expand,4123.588999999483,3261.3289999998524,0,0,829,16
aten::resolve_conj,664.1940000001632,664.1940000001632,0,0,1877,16
aten::matmul,975236.3619999995,3648.254999988887,0,0,146,16
aten::mm,970019.581999993,969933.4200000009,0,0,146,16
aten::_unsafe_view,1005.7280000102473,1005.7280000102473,0,0,162,16
aten::scaled_dot_product_attention,3019903.253999997,3151.4039999923552,0,0,216,16
aten::_scaled_dot_product_flash_attention_for_cpu,3016751.8500000047,3006427.231999983,0,0,216,16
aten::empty_strided,2698.4200000019046,2698.4200000019046,0,0,384,16
aten::embedding,1343.9010000014678,352.1860000002198,0,0,26,16
aten::index_select,890.6700000022538,602.9489999944344,0,0,26,16
aten::arange,13189.80299999984,6462.77899998473,0,0,252,16
aten::repeat,1217.209999999497,522.0770000033081,0,0,26,16
aten::alias,49.84300000173971,49.84300000173971,0,0,26,16
aten::unfold,237.1699999999255,185.52999999839813,0,0,52,16
aten::expand_as,138.76099999807775,53.625999997369945,0,0,26,16
aten::index,5298.258999993559,4896.221999988891,0,0,92,16
aten::ones_like,78.43699999898672,11.628999998793006,0,0,2,16
aten::lift_fresh,3.6170000000856817,3.6170000000856817,0,0,11,16
aten::index_put_,506.56199999991804,10.479999999981374,0,0,2,16
aten::_index_put_impl_,496.08199999993667,49.575999999884516,0,0,2,16
aten::masked_fill_,436.27900000009686,436.27900000009686,0,0,1,16
aten::argmax,20839.049999995157,20783.718999993056,0,0,26,16
aten::resolve_neg,4.723000000230968,4.723000000230968,0,0,33,16
aten::detach_,21.813999999780208,14.859000000171363,0,0,6,16
detach_,6.9549999996088445,6.9549999996088445,0,0,6,16
aten::zeros,7.287000000011176,5.925000000279397,0,0,1,16
aten::zero_,0.5,0.5,0,0,1,16
aten::lt,22.36200000019744,22.36200000019744,0,0,3,16
aten::any,55.204000000376254,39.822000002954155,0,0,4,16
aten::is_nonzero,404.1639999868348,171.24799997918308,0,0,111,16
aten::ge,300.4099999992177,300.4099999992177,0,0,57,16
aten::_to_copy,716.870000009425,393.0520000262186,0,0,84,16
aten::div,162.7970000030473,71.56199999479577,0,0,17,16
aten::sub,201.01500000059605,201.01500000059605,0,0,27,16
aten::clamp,12.424999999813735,11.90599999949336,0,0,1,16
aten::isin,95177.98599999584,10338.397999987472,0,0,76,16
aten::result_type,68.27400000067428,68.27400000067428,0,0,51,16
aten::view_as,4.494999999646097,3.349999999627471,0,0,2,16
aten::cumsum,17.84900000039488,16.648000000044703,0,0,1,16
aten::where,59653.16399999987,29826.367999988608,0,0,68,16
aten::scalar_tensor,119.90000000596046,119.90000000596046,0,0,26,16
aten::_unique,39971.00099999923,5633.645000017248,0,0,50,16
aten::flatten,114.66699999477714,74.63099999446422,0,0,66,16
aten::sort,67789.10300000012,57440.38600000553,0,0,75,16
aten::eq,1195.7180000077933,1195.7180000077933,0,0,91,16
aten::index_copy_,1934.3429999994114,1890.309999995865,0,0,25,16
aten::rsub,411.99599999934435,226.10399999842048,0,0,25,16
aten::full,464.9930000016466,271.5170000055805,0,0,50,16
aten::__or__,441.56599999871105,151.10399999655783,0,0,50,16
aten::bitwise_or,290.4620000021532,290.4620000021532,0,0,50,16
aten::bitwise_not,162.6720000030473,162.6720000030473,0,0,25,16
aten::__and__,820.6589999971911,97.33300000429153,0,0,41,16
aten::bitwise_and,723.3259999928996,260.1759999934584,0,0,41,16
aten::max,250.05100000090897,198.41300000064075,0,0,25,16
aten::unbind,204.84600000083447,87.6710000038147,0,0,18,16
aten::sum,206.8889999985695,125.66899999603629,0,0,9,16
aten::sub_,25.296000000089407,25.296000000089407,0,0,9,16
aten::ne,27.519000004976988,27.519000004976988,0,0,9,16
aten::neg,22.286000000312924,22.286000000312924,0,0,9,16
aten::nonzero_numpy,242.85500000044703,34.03999999910593,0,0,16,16
aten::nonzero,221.16300000622869,165.447000015527,0,0,32,16
aten::add_,88.52700000442564,88.52700000442564,0,0,32,16
aten::pad,199.3190000038594,27.841000005602837,0,0,16,16
aten::constant_pad_nd,171.47799999825656,58.23200000077486,0,0,16,16
aten::detach,182.8919999934733,64.72399999015033,0,0,16,16
detach,118.16800000332296,118.16800000332296,0,0,16,16
